frame_index,timestamp_s,movement_index,trunk_angle
0,0.0,0.2743773663803545,6.929507522134405
1,0.2,0.16680127150076035,10.537826904868949
2,0.4,0.31003609566451656,10.659990051915296
3,0.6,0.3252451773112971,14.07756272572131
4,0.8,0.09391718490769307,12.505333737743737
5,1.0,0.14582563945101457,11.070613177448529
6,1.2,0.26022723225338285,14.389908673658685
7,1.4,0.22470059261251343,6.433710837031447
8,1.6,0.2486559073996569,8.080745401750757
9,1.8,0.18175648579411358,7.220272175783425
10,2.0,0.3203518379890263,8.830570590532696
11,2.2,0.31222335483431585,5.869941557331074
12,2.4,0.2552824558048973,11.905452840443212
13,2.6,0.3401792965574426,9.33333190870368
14,2.8,0.28740074738016363,5.587581116492027
15,3.0,0.18125660296934093,6.9532627563773755
16,3.2,0.2795000627265999,10.940541542350585
17,3.4,0.1732893919336801,12.514379703683144
18,3.6,0.3202760241045818,15.99019267507536
19,3.8,0.24600592712109975,18.741587398021988
20,4.0,0.23521101091637917,11.243228299827988
21,4.2,0.1955256364476847,7.031385639904407
22,4.4,0.34780330709392243,3.6038611578060724
23,4.6,0.23763764143449584,10.803134387031507
24,4.8,0.21573377422695142,7.561176714069022
25,5.0,0.22182931596094163,8.753928219460944
26,5.2,0.2925847348442679,8.163709602820576
27,5.4,0.27923552514912625,9.577627340750844
28,5.6,0.28301860892767905,13.19794069236293
29,5.8,0.2844656802406306,10.471145702336035
30,6.0,0.01561569610916206,9.524095488883935
31,6.2,0.019528687228737216,6.893038741522565
32,6.4,0.011211358043216844,4.975951165886929
33,6.6,0.012664773773045047,8.541076272780007
34,6.8,0.03064623556014149,9.838652347545038
35,7.0,0.013562887093629846,15.30378974073965
36,7.2,0.014516072107726801,10.390823564418657
37,7.4,0.02918456764160657,12.948218533069173
38,7.6,0.034525335846202036,8.502113204382544
39,7.8,0.014142166855873292,6.445168700748926
40,8.0,0.01815875521605985,7.1046497133028845
41,8.2,0.021707777754702548,7.82432180639274
42,8.4,0.02864348822202796,16.385409197305492
43,8.6,0.015065714607858813,7.5358399623268415
44,8.8,0.018773610770289453,12.515467611209035
45,9.0,0.023886687880308722,7.291218465738921
46,9.2,0.022173830372333093,12.794719038622732
47,9.4,0.018119219643849504,11.15485289831759
48,9.6,0.019330885177419793,9.530086307025728
49,9.8,0.013125520958150092,9.877712421593698
50,10.0,0.2731295518951987,8.035636913711828
51,10.2,0.3005030580670832,11.338216604446242
52,10.4,0.1334275344115467,8.63504955897766
53,10.6,0.2244263026914159,6.323182708698256
54,10.8,0.21237018765657636,6.166187277041142
55,11.0,0.19888977214053266,10.517763753166358
56,11.2,0.2279886199018653,14.737273769231304
57,11.4,0.3695953048987517,10.479974840720315
58,11.6,0.18073351074454053,9.644085021670353
59,11.8,0.32746226836731845,10.857478418807629
60,12.0,0.1153704182707356,20.0
61,12.2,0.223209197601138,24.444444444444443
62,12.4,0.26302024520840045,28.88888888888889
63,12.6,0.29689778650874227,33.333333333333336
64,12.8,0.3068981263834284,37.77777777777778
65,13.0,0.313467778815994,42.22222222222222
66,13.2,0.222101994220125,46.66666666666667
67,13.4,0.21301185658683464,51.111111111111114
68,13.6,0.3186380705005723,55.55555555555556
69,13.8,0.23469565400947082,60.0
70,14.0,0.14794509413296625,15.170997162349892
71,14.2,0.15933702287972154,9.461442360152198
72,14.4,0.1764438171198711,8.850438036592037
73,14.6,0.2897728595243011,14.384332876726607
74,14.8,0.2613940588856452,6.678862953869536
75,15.0,0.3052388283254215,7.315818943132521
76,15.2,0.21581978829307724,11.929980384067132
77,15.4,0.26268317528613716,8.816184631421232
78,15.6,0.30004723151738694,9.984634399839786
79,15.8,0.22525227682238091,9.509671304426462
80,16.0,1.0,11.0127236463968
81,16.2,0.1970459247146679,14.22244558394115
82,16.4,0.22095569227479425,10.271754720705237
83,16.6,0.21946096848013366,11.931816379830574
84,16.8,0.15433282835287682,3.8494836969069324
85,17.0,0.2889577984628465,9.853844794209646
86,17.2,0.21244781278378208,7.470309189121386
87,17.4,0.25099952949821497,6.343560818729116
88,17.6,0.2884597327124727,7.3655428992137475
89,17.8,0.28572249408239553,8.997629677897564
90,18.0,0.30323080871782293,12.747707627068039
91,18.2,0.2421211612392461,6.020821846781308
92,18.4,0.2161361350364677,10.091894477783253
93,18.6,0.24362254312748807,8.547491699999265
94,18.8,0.1150132452833576,9.016980716914118
95,19.0,0.13423100220615303,13.008273475913812
96,19.2,0.1441840310116478,11.614346311011778
97,19.4,0.17022025379188144,14.01219432232823
98,19.6,0.2819819381378749,9.536482962250298
99,19.8,0.17756167557119512,7.912172164987891
100,20.0,0.21974699567684883,9.3284235493585
101,20.2,0.35393826382288524,10.727490373813664
102,20.4,0.2214988823150859,10.529720075361134
103,20.6,0.3090012454773669,6.7468357832999
104,20.8,0.17531058559920984,10.271469344883622
105,21.0,0.2335649953705896,10.684684990416715
106,21.2,0.1739982356071535,17.55242211260176
107,21.4,0.222877353927955,15.63053383384501
108,21.6,0.31722465099659164,7.4402699483235395
109,21.8,0.1118143661446121,9.137849915352472
110,22.0,0.2847538914836686,5.609673994488991
111,22.2,0.2690188481865822,8.22787895810954
112,22.4,0.20246800354425645,10.946815010771022
113,22.6,0.13431537164892363,13.6175608626647
114,22.8,0.25577036061710956,7.812748486769174
115,23.0,0.20764058327489582,8.037560679796611
116,23.2,0.26861409690837634,3.5581329107840354
117,23.4,0.2517481716418754,9.512002238365277
118,23.6,0.3781423113056732,6.8127567644213105
119,23.8,0.23085154980215805,8.411681717901779
